,CATEGORY_ID,CATEGORY_NAME,PRODUCT_ID,PRODUCT_NAME,DESCRIPTION,DESCRIPTION - Detail 1,DESCRIPTION - Detail 2,STANDARD_COST,LIST_PRICE,COUNTRY_ID,REGION_ID,LOCATION_ID,WAREHOUSE_ID,QUANTITY,WAREHOUSE_NAME,ADDRESS,POSTAL_CODE,CITY,STATE,COUNTRY_NAME
880,5,Storage,79,Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-2666,Type:288-pin DIMM,537.63,659.99,US,2,8,4,89,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
881,5,Storage,79,Corsair Dominator Platinum,"Speed:DDR4-2666,Type:288-pin DIMM,CAS:15Module:8x8GBSize:64GB",Speed:DDR4-2666,Type:288-pin DIMM,537.63,659.99,AU,3,13,6,65,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
882,5,Storage,201,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",Speed:DDR3-1600,Type:240-pin DIMM,566.98,653.5,CN,3,11,8,142,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
883,5,Storage,201,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",Speed:DDR3-1600,Type:240-pin DIMM,566.98,653.5,IN,3,12,9,124,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
884,5,Storage,201,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",Speed:DDR3-1600,Type:240-pin DIMM,566.98,653.5,US,2,6,2,176,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
885,5,Storage,201,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",Speed:DDR3-1600,Type:240-pin DIMM,566.98,653.5,US,2,8,4,227,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
886,5,Storage,201,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x8GBSize:32GB",Speed:DDR3-1600,Type:240-pin DIMM,566.98,653.5,AU,3,13,6,177,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
887,5,Storage,205,G.Skill Trident X,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",Speed:DDR3-3100,Type:240-pin DIMM,507.32,649.99,CN,3,11,8,142,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
888,5,Storage,205,G.Skill Trident X,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",Speed:DDR3-3100,Type:240-pin DIMM,507.32,649.99,IN,3,12,9,125,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
889,5,Storage,205,G.Skill Trident X,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",Speed:DDR3-3100,Type:240-pin DIMM,507.32,649.99,US,2,6,2,177,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
890,5,Storage,205,G.Skill Trident X,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",Speed:DDR3-3100,Type:240-pin DIMM,507.32,649.99,US,2,8,4,228,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
891,5,Storage,205,G.Skill Trident X,"Speed:DDR3-3100,Type:240-pin DIMM,CAS:12Module:2x4GBSize:8GB",Speed:DDR3-3100,Type:240-pin DIMM,507.32,649.99,AU,3,13,6,178,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
892,5,Storage,29,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,571.7,645.99,CN,3,11,8,7,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
893,5,Storage,29,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,571.7,645.99,IN,3,12,9,6,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
894,5,Storage,29,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,571.7,645.99,US,2,6,2,107,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
895,5,Storage,29,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,571.7,645.99,US,2,8,4,74,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
896,5,Storage,29,Corsair Vengeance LPX,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,571.7,645.99,AU,3,13,6,38,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
897,5,Storage,138,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,499.09,645.99,CN,3,11,8,31,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
898,5,Storage,138,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,499.09,645.99,IN,3,12,9,16,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
899,5,Storage,138,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,499.09,645.99,US,2,6,2,191,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
900,5,Storage,138,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,499.09,645.99,US,2,8,4,107,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
901,5,Storage,138,G.Skill Ripjaws V Series,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,499.09,645.99,AU,3,13,6,66,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
902,5,Storage,30,G.Skill Ripjaws V Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-2800,Type:288-pin DIMM,452.54,645.2,CN,3,11,8,7,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
903,5,Storage,30,G.Skill Ripjaws V Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-2800,Type:288-pin DIMM,452.54,645.2,IN,3,12,9,6,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
904,5,Storage,30,G.Skill Ripjaws V Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-2800,Type:288-pin DIMM,452.54,645.2,US,2,6,2,107,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
905,5,Storage,30,G.Skill Ripjaws V Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-2800,Type:288-pin DIMM,452.54,645.2,US,2,8,4,74,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
906,5,Storage,30,G.Skill Ripjaws V Series,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",Speed:DDR4-2800,Type:288-pin DIMM,452.54,645.2,AU,3,13,6,38,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
907,5,Storage,107,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",Speed:DDR3-1600,Type:240-pin DIMM,474.18,644.0,CN,3,11,8,21,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
908,5,Storage,107,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",Speed:DDR3-1600,Type:240-pin DIMM,474.18,644.0,IN,3,12,9,6,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
909,5,Storage,107,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",Speed:DDR3-1600,Type:240-pin DIMM,474.18,644.0,US,2,6,2,178,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
910,5,Storage,107,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",Speed:DDR3-1600,Type:240-pin DIMM,474.18,644.0,US,2,8,4,97,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
911,5,Storage,107,Kingston,"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",Speed:DDR3-1600,Type:240-pin DIMM,474.18,644.0,AU,3,13,6,53,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
912,5,Storage,126,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,510.93,640.99,CN,3,11,8,26,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
913,5,Storage,126,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,510.93,640.99,IN,3,12,9,12,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
914,5,Storage,126,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,510.93,640.99,US,2,6,2,184,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
915,5,Storage,126,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,510.93,640.99,US,2,8,4,103,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
916,5,Storage,126,G.Skill Ripjaws V Series,"Speed:DDR4-3200,Type:288-pin DIMM,CAS:16Module:8x8GBSize:64GB",Speed:DDR4-3200,Type:288-pin DIMM,510.93,640.99,AU,3,13,6,59,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
917,5,Storage,101,Kingston HyperX Predator,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,471.78,635.99,CN,3,11,8,18,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
918,5,Storage,101,Kingston HyperX Predator,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,471.78,635.99,IN,3,12,9,3,Bombay,1298 Vileparle (E),490231,Bombay,Maharashtra,India
919,5,Storage,101,Kingston HyperX Predator,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,471.78,635.99,US,2,6,2,173,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
920,5,Storage,101,Kingston HyperX Predator,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,471.78,635.99,US,2,8,4,95,"Seattle, Washington",2004 Charade Rd,98199,Seattle,Washington,United States of America
921,5,Storage,101,Kingston HyperX Predator,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",Speed:DDR4-3000,Type:288-pin DIMM,471.78,635.99,AU,3,13,6,51,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
922,5,Storage,24,Seagate ST2000DM006,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",Series:Barracuda,Type:7200RPM,47.93,66.89,CN,3,11,8,39,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
923,5,Storage,24,Seagate ST2000DM006,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",Series:Barracuda,Type:7200RPM,47.93,66.89,US,2,6,2,115,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
924,5,Storage,24,Seagate ST2000DM006,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",Series:Barracuda,Type:7200RPM,47.93,66.89,CA,2,9,5,74,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
925,5,Storage,24,Seagate ST2000DM006,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",Series:Barracuda,Type:7200RPM,47.93,66.89,AU,3,13,6,62,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
926,5,Storage,24,Seagate ST2000DM006,"Series:Barracuda,Type:7200RPM,Capacity:2TB,Cache:64MB",Series:Barracuda,Type:7200RPM,47.93,66.89,MX,2,23,7,50,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
927,5,Storage,25,Samsung MZ-75E250B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:250GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,87.98,104.88,CN,3,11,8,39,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
928,5,Storage,25,Samsung MZ-75E250B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:250GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,87.98,104.88,US,2,6,2,115,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
929,5,Storage,25,Samsung MZ-75E250B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:250GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,87.98,104.88,CA,2,9,5,74,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
930,5,Storage,25,Samsung MZ-75E250B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:250GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,87.98,104.88,AU,3,13,6,62,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
931,5,Storage,25,Samsung MZ-75E250B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:250GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,87.98,104.88,MX,2,23,7,51,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
932,5,Storage,26,Samsung MZ-75E500B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:500GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,157.81,178.09,CN,3,11,8,39,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
933,5,Storage,26,Samsung MZ-75E500B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:500GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,157.81,178.09,US,2,6,2,115,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
934,5,Storage,26,Samsung MZ-75E500B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:500GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,157.81,178.09,CA,2,9,5,74,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
935,5,Storage,26,Samsung MZ-75E500B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:500GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,157.81,178.09,AU,3,13,6,63,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
936,5,Storage,26,Samsung MZ-75E500B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:500GB,Cache:N/A",Series:850 EVO-Series,Type:SSD,157.81,178.09,MX,2,23,7,51,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
937,5,Storage,104,SanDisk SDSSDA-240G-G26,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",Series:SSD PLUS,Type:SSD,61.1,83.88,CN,3,11,8,46,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
938,5,Storage,104,SanDisk SDSSDA-240G-G26,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",Series:SSD PLUS,Type:SSD,61.1,83.88,US,2,6,2,81,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
939,5,Storage,104,SanDisk SDSSDA-240G-G26,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",Series:SSD PLUS,Type:SSD,61.1,83.88,CA,2,9,5,84,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
940,5,Storage,104,SanDisk SDSSDA-240G-G26,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",Series:SSD PLUS,Type:SSD,61.1,83.88,AU,3,13,6,71,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
941,5,Storage,104,SanDisk SDSSDA-240G-G26,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",Series:SSD PLUS,Type:SSD,61.1,83.88,MX,2,23,7,58,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
942,5,Storage,135,Samsung MZ-V6E250,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",Series:960 EVO,Type:SSD,92.98,127.88,CN,3,11,8,54,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
943,5,Storage,135,Samsung MZ-V6E250,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",Series:960 EVO,Type:SSD,92.98,127.88,US,2,6,2,89,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
944,5,Storage,135,Samsung MZ-V6E250,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",Series:960 EVO,Type:SSD,92.98,127.88,CA,2,9,5,43,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
945,5,Storage,135,Samsung MZ-V6E250,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",Series:960 EVO,Type:SSD,92.98,127.88,AU,3,13,6,29,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
946,5,Storage,135,Samsung MZ-V6E250,"Series:960 EVO,Type:SSD,Capacity:250GB,Cache:512MB",Series:960 EVO,Type:SSD,92.98,127.88,MX,2,23,7,17,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
947,5,Storage,284,Kingston SA400S37/120G,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",Series:A400,Type:SSD,40.63,54.99,MX,2,23,7,294,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
948,5,Storage,284,Kingston SA400S37/120G,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",Series:A400,Type:SSD,40.63,54.99,CN,3,11,8,268,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
949,5,Storage,284,Kingston SA400S37/120G,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",Series:A400,Type:SSD,40.63,54.99,US,2,6,2,353,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
950,5,Storage,284,Kingston SA400S37/120G,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",Series:A400,Type:SSD,40.63,54.99,CA,2,9,5,220,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
951,5,Storage,284,Kingston SA400S37/120G,"Series:A400,Type:SSD,Capacity:120GB,Cache:N/A",Series:A400,Type:SSD,40.63,54.99,AU,3,13,6,320,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
952,5,Storage,285,Samsung MZ-75E1T0B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",Series:850 EVO-Series,Type:SSD,260.23,339.99,MX,2,23,7,189,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
953,5,Storage,285,Samsung MZ-75E1T0B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",Series:850 EVO-Series,Type:SSD,260.23,339.99,CN,3,11,8,176,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
954,5,Storage,285,Samsung MZ-75E1T0B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",Series:850 EVO-Series,Type:SSD,260.23,339.99,US,2,6,2,267,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
955,5,Storage,285,Samsung MZ-75E1T0B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",Series:850 EVO-Series,Type:SSD,260.23,339.99,CA,2,9,5,216,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
956,5,Storage,285,Samsung MZ-75E1T0B/AM,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",Series:850 EVO-Series,Type:SSD,260.23,339.99,AU,3,13,6,202,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
957,5,Storage,286,Samsung MZ-V6E500,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",Series:960 EVO,Type:SSD,209.62,234.0,MX,2,23,7,189,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
958,5,Storage,286,Samsung MZ-V6E500,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",Series:960 EVO,Type:SSD,209.62,234.0,CN,3,11,8,177,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
959,5,Storage,286,Samsung MZ-V6E500,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",Series:960 EVO,Type:SSD,209.62,234.0,US,2,6,2,267,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
960,5,Storage,286,Samsung MZ-V6E500,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",Series:960 EVO,Type:SSD,209.62,234.0,CA,2,9,5,216,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
961,5,Storage,286,Samsung MZ-V6E500,"Series:960 EVO,Type:SSD,Capacity:500GB,Cache:512MB",Series:960 EVO,Type:SSD,209.62,234.0,AU,3,13,6,203,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
962,5,Storage,22,Seagate ST3000DM008,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",Series:Barracuda,Type:7200RPM,61.63,83.61,CN,3,11,8,38,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
963,5,Storage,22,Seagate ST3000DM008,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",Series:Barracuda,Type:7200RPM,61.63,83.61,US,2,6,2,114,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
964,5,Storage,22,Seagate ST3000DM008,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",Series:Barracuda,Type:7200RPM,61.63,83.61,CA,2,9,5,73,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
965,5,Storage,22,Seagate ST3000DM008,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",Series:Barracuda,Type:7200RPM,61.63,83.61,AU,3,13,6,62,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
966,5,Storage,22,Seagate ST3000DM008,"Series:Barracuda,Type:7200RPM,Capacity:3TB,Cache:64MB",Series:Barracuda,Type:7200RPM,61.63,83.61,MX,2,23,7,50,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
967,5,Storage,23,Western Digital WDS250G1B0A,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,72.54,89.89,CN,3,11,8,39,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
968,5,Storage,23,Western Digital WDS250G1B0A,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,72.54,89.89,US,2,6,2,114,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
969,5,Storage,23,Western Digital WDS250G1B0A,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,72.54,89.89,CA,2,9,5,74,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
970,5,Storage,23,Western Digital WDS250G1B0A,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,72.54,89.89,AU,3,13,6,62,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
971,5,Storage,23,Western Digital WDS250G1B0A,"Series:Blue,Type:SSD,Capacity:250GB,Cache:N/A",Series:Blue,Type:SSD,72.54,89.89,MX,2,23,7,50,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
972,5,Storage,33,ADATA ASU800SS-128GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,37.78,52.65,CN,3,11,8,42,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
973,5,Storage,33,ADATA ASU800SS-128GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,37.78,52.65,US,2,6,2,117,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
974,5,Storage,33,ADATA ASU800SS-128GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,37.78,52.65,CA,2,9,5,77,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
975,5,Storage,33,ADATA ASU800SS-128GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,37.78,52.65,AU,3,13,6,65,Sydney,12-98 Victoria Street,2901,Sydney,New South Wales,Australia
976,5,Storage,33,ADATA ASU800SS-128GT-C,"Series:Ultimate SU800,Type:SSD,Capacity:128GB,Cache:N/A",Series:Ultimate SU800,Type:SSD,37.78,52.65,MX,2,23,7,53,Mexico City,Mariano Escobedo 9991,11932,Monterrey,Nuevo León,Mexico
977,5,Storage,44,Seagate ST1000DM010,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BarraCuda,Type:7200RPM,42.18,49.37,CN,3,11,8,47,Beijing,40-5-12 Laogianggen,190518,Beijing,Shenzhen,China
978,5,Storage,44,Seagate ST1000DM010,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BarraCuda,Type:7200RPM,42.18,49.37,US,2,6,2,122,San Francisco,2011 Interiors Blvd,99236,South San Francisco,California,United States of America
979,5,Storage,44,Seagate ST1000DM010,"Series:BarraCuda,Type:7200RPM,Capacity:1TB,Cache:64MB",Series:BarraCuda,Type:7200RPM,42.18,49.37,CA,2,9,5,82,Toronto,147 Spadina Ave,M5V 2L7,Toronto,Ontario,Canada
